Département,Numéro Circonscription,Numéro Panneau,Nom,Prénom,Civilité,Nuance Ministère,Nuance agrégée par Le Monde,Parti agrégé par Le Monde
094,01,9,LE PARC,Françoise,Mme,DVG,PCF dis.,dissident PCF hors accord Nupes
094,01,2,DESCROZAILLE,Frédéric,M.,ENS,LRM-Ensemble,La République en marche
094,01,3,BRATULESCU,Mirela,Mme,REC,Rec.,Reconquête !
094,01,4,GUINTRAND,Thierry,M.,NUP,LFI-Nupes,La France insoumise
094,02,9,DRUART,Frédéric,M.,LR,LR,Les Républicains
094,02,7,AMARA,Salika,Mme,DIV,écol.,divers écologistes
094,02,6,SUIN,Céline,Mme,ECO,Anim.,Parti animaliste
094,02,8,GHAYE,Antoine,M.,RN,RN,Rassemblement national
094,02,2,TORRES,Josefa,Mme,DXG,LO,Lutte ouvrière
094,02,3,ROUSSEL,Françoise,Mme,DXG,POID,Parti ouvrier indépendant démocratique
094,02,4,LAVAL,Eloïse,Mme,REC,Rec.,Reconquête !
094,02,5,DERANSART,Elsa,Mme,DVG,FGR,Fédération de la gauche républicaine
094,02,1,GUETTÉ,Clémence,Mme,NUP,LFI-Nupes,La France insoumise
094,02,10,LARDEUX,Coline,Mme,RDG,PRG,Parti radical de gauche
094,02,11,MBAYE,Jean François,M.,ENS,LRM-Ensemble,La République en marche
094,02,12,BOURIACHI,Taieb,M.,DIV,div.,divers inclassable
094,03,11,GONZALES,Didier,M.,LR,LR,Les Républicains
094,03,12,YON,André,M.,DXG,POID,Parti ouvrier indépendant démocratique
094,03,2,BRY-CHEVALIER,Tom,M.,ECO,Anim.,Parti animaliste
094,03,9,BAPTISTE,Marie-Françoise,Mme,DSV,DLF,Debout la France
094,03,1,ABRIBAT,Jean-Baptiste,M.,REC,Rec.,Reconquête !
094,03,13,PRETOT,Francis,M.,RN,RN,Rassemblement national
094,03,6,NOAILE,Lucien,M.,DXG,LO,Lutte ouvrière
094,03,8,SAINT-MARTIN,Laurent,M.,ENS,LRM-Ensemble,La République en marche
094,03,5,ORKIDEZ,Blueez,M.,DVG,div. g.,Divers gauche
094,03,4,BOYARD,Louis,M.,NUP,LFI-Nupes,La France insoumise
094,03,7,HAMZAOUI,Naoual,Mme,DVD,MdR,Mouvement de la ruralité
094,03,3,POIRET,Guillaume,M.,DXG,PRG,Parti radical de gauche
094,03,10,MARQUES,Catherine,Mme,DIV,div.,divers inclassable
094,04,5,CIUNTU,Marie-Carole,Mme,LR,LR,Les Républicains
094,04,4,VICENT,Denis,M.,DVG,PCF dis.,dissident PCF hors accord Nupes
094,04,6,SCOTTO,Gerard,M.,DSV,Pat.,Les Patriotes
094,04,7,YVOS,Isabelle,Mme,ECO,Anim.,Parti animaliste
094,04,3,PHILIPPET,Alain,M.,RN,RN,Rassemblement national
094,04,10,PERRU,Marie-Odile,Mme,DVC,div. c.,divers centre
094,04,8,MERLIN,Véronique,Mme,REC,Rec.,Reconquête !
094,04,9,MOULIN,Brigitte,Mme,DXG,LO,Lutte ouvrière
094,04,2,LEMAIRE,Mirabelle,Mme,NUP,LFI-Nupes,La France insoumise
094,04,1,PETIT,Maud,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
094,05,8,BAZIN,Paul,M.,LR,LR,Les Républicains
094,05,6,HENRY,Maxime,M.,DIV,Pirate,Parti Pirate
094,05,5,JOSLIN,François,M.,DXG,LO,Lutte ouvrière
094,05,7,CHICHE,Bruno,M.,DXG,POID,Parti ouvrier indépendant démocratique
094,05,9,MAHAUD,Alain,M.,DVG,PCF dis.,dissident PCF hors accord Nupes
094,05,2,VEYSSIÈRE,Stéphanie,Mme,REC,Rec.,Reconquête !
094,05,11,LEGER,Julien,M.,NUP,PCF-Nupes,Parti communiste français
094,05,1,DUBOUCHER,Frédéric,M.,ECO,Anim.,Parti animaliste
094,05,4,REUTHER,Guillaume,M.,DSV,Pat.,Les Patriotes
094,05,12,HUGUENIN-RICHARD,Isabelle,Mme,RN,RN,Rassemblement national
094,05,3,THENIN,Matthieu,M.,DIV,div.,divers inclassable
094,05,10,LEFEVRE,Mathieu,M.,ENS,LRM-Ensemble,La République en marche
094,06,11,CORNET,Xavier,M.,ECO,Anim.,Parti animaliste
094,06,5,WYPOREK,Aniela,Mme,ECO,écol.,divers écologistes
094,06,9,CHAPUT,Catherine,Mme,RN,RN,Rassemblement national
094,06,10,ALONSO,Luc,M.,DVC,div. c.,divers centre
094,06,7,BOUHADA,May,Mme,NUP,EELV-Nupes,Europe Ecologie-Les Verts
094,06,8,GILLET,Fabrice,M.,DVG,PCF dis.,dissident PCF hors accord Nupes
094,06,1,MASSOT,François,M.,REG,Pirate,Parti Pirate
094,06,2,GOUFFIER-CHA,Guillaume,M.,ENS,LRM-Ensemble,La République en marche
094,06,4,HUNAUT,Véronique,Mme,DXG,LO,Lutte ouvrière
094,06,6,WILLARD,Benoit,M.,REG,Rés.,Résistons !
094,06,13,TAIEB,Charles,M.,REC,Rec.,Reconquête !
094,06,14,FRIEH,Huguette,Mme,UDI,UDI,Union des démocrates et indépendants
094,06,12,BOURG,Jothi,Mme,DIV,div.,divers inclassable
094,06,15,RENAULT,Tony,M.,ECO,écol.,divers écologistes
094,06,3,HERZOG,Alexandre,M.,DXG,POID,Parti ouvrier indépendant démocratique
094,07,7,JEANBRUN,Vincent,M.,LR,LR,Les Républicains
094,07,1,NADAL,Noël,M.,REC,Rec.,Reconquête !
094,07,3,MAURY,Claire,Mme,DXG,LO,Lutte ouvrière
094,07,4,DEBBACHE,Gaëlle,Mme,REG,Pirate,Parti Pirate
094,07,8,MARACINEANU,Roxana,Mme,ENS,LRM-Ensemble,La République en marche
094,07,5,CORBIN,Pascale,Mme,ECO,Anim.,Parti animaliste
094,07,6,IANNUZZI,Ugo,M.,RN,RN,Rassemblement national
094,07,2,KEKE,Rachel,Mme,NUP,LFI-Nupes,La France insoumise
094,07,9,LEMAANNI,El-Mehdi,M.,DIV,LRM dis.,dissident La République en marche
094,08,10,HERBILLON,Michel,M.,LR,LR,Les Républicains
094,08,11,WARGON,Emmanuelle,Mme,ENS,LRM-Ensemble,La République en marche
094,08,4,LAMIMI,Zohra,Mme,DVG,PCF dis.,dissident PCF hors accord Nupes
094,08,3,CHEYNS,Amandine,Mme,DXG,LO,Lutte ouvrière
094,08,7,BUCLIN,Olivier,M.,REC,Rec.,Reconquête !
094,08,6,HUGON,Stéphanie,Mme,DVG,div. g.,Divers gauche
094,08,2,CHALENDAR,Franck,M.,DSV,Pat.,Les Patriotes
094,08,8,VUILLARD,Elisabeth,Mme,RN,RN,Rassemblement national
094,08,9,SCOTTO,Alexandra,Mme,ECO,Anim.,Parti animaliste
094,08,1,PAGÈS,Erik,M.,NUP,LFI-Nupes,La France insoumise
094,08,5,MOURLIN,Mickaël,M.,DXG,POID,Parti ouvrier indépendant démocratique
094,09,10,BONHOMME-AFFLATET,Michèle,Mme,LR,LR,Les Républicains
094,09,1,BENOUADAH,Simone,Mme,REC,Rec.,Reconquête !
094,09,5,RUCHOT,Sandrine,Mme,DXG,LO,Lutte ouvrière
094,09,13,ROSENBLUM,Jonathan,M.,ENS,LRM-Ensemble,La République en marche
094,09,4,JAUBERT,Christophe,M.,ECO,écol.,divers écologistes
094,09,7,BENBETKA,Abdallah,M.,ECO,EELV dis.,dissident EELV hors accord Nupes
094,09,8,CUI,Wenqi,Mme,RN,RN,Rassemblement national
094,09,9,GARY,Ethan,M.,DSV,souv.,divers souverainistes
094,09,11,OLLIVIER,Emmanuel,M.,ECO,Anim.,Parti animaliste
094,09,3,SANTIAGO,Isabelle,Mme,NUP,PS-Nupes,Parti socialiste
094,09,2,NDONGALA,Lufian,M.,DIV,div.,divers inclassable
094,09,6,MAHMOUDI,Monia,Mme,DIV,div.,divers inclassable
094,09,12,DUCANDAS,Véronique,Mme,DXG,POID,Parti ouvrier indépendant démocratique
094,10,1,CHAPPELLIER,Bernard,M.,ECO,écol.,divers écologistes
094,10,7,PANOT,Mathilde,Mme,NUP,LFI-Nupes,La France insoumise
094,10,2,JOUBERT,Alex,M.,UDI,UDI,Union des démocrates et indépendants
094,10,5,LIN,Elise,Mme,RN,RN,Rassemblement national
094,10,3,HARDOUIN,Philippe,M.,ENS,LRM-Ensemble,La République en marche
094,10,4,LADIAN-FASSI,Laurine,Mme,REC,Rec.,Reconquête !
094,10,8,LICHTENAUER,Christine,Mme,DXG,LO,Lutte ouvrière
094,10,6,COURANT,César,M.,ECO,div.,divers inclassable
094,11,4,BOUNEGTA,Mahrouf,M.,LR,LR,Les Républicains
094,11,7,COUTHURES,Jean,M.,DVG,MdP,Mouvement des progressistes
094,11,9,ROSAZ,Jocelyn-Pierre,M.,ECO,Anim.,Parti animaliste
094,11,10,ROCHETEAU,Maryvonne,Mme,DVG,FGR,Fédération de la gauche républicaine
094,11,12,FLORENCE,Nicole,Mme,DXG,POID,Parti ouvrier indépendant démocratique
094,11,13,MAZURIER,Christine,Mme,DXG,LO,Lutte ouvrière
094,11,14,CALVEZ,Erwann,M.,ENS,LRM-Ensemble,La République en marche
094,11,6,GUANAES NETTO,Pedro,M.,DSV,souv.,divers souverainistes
094,11,8,GABELICA,Martina,Mme,RN,RN,Rassemblement national
094,11,11,LAVILLETTE,Dany-Laure,Mme,DVC,div. c.,divers centre
094,11,1,AIT OUALI,Zahra,Mme,DIV,div.,divers inclassable
094,11,3,TAILLÉ-POLIAN,Sophie,Mme,NUP,Gen.-Nupes,Génération.s
094,11,2,MILAMON,Sarah,Mme,REC,Rec.,Reconquête !
094,11,5,MWANA-KUSU,Namunayao,Mme,DIV,div. c.,divers centre
095,01,1,SAVIGNAT,Antoine,M.,LR,LR,Les Républicains
095,01,3,GÉHAN,Barbara,Mme,DXG,LO,Lutte ouvrière
095,01,4,ATTAGNANT,Erwan,M.,REC,Rec.,Reconquête !
095,01,9,LAPEYRE,Albert,M.,ECO,écol.,divers écologistes
095,01,8,IVORRA,Leïla,Mme,NUP,LFI-Nupes,La France insoumise
095,01,5,CHANDLER,Emilie,Mme,ENS,Agir-Ensemble,Agir
095,01,2,BARBIER,Sandrine,Mme,ECO,Anim.,Parti animaliste
095,01,6,PIERRE,Philippe,M.,RN,RN,Rassemblement national
095,01,7,LESSAINT,Lionel,M.,DSV,DLF,Debout la France
095,02,4,PAIN,Frédéric,M.,LR,LR,Les Républicains
095,02,1,BRULARD,Jean-Luc,M.,DIV,div.,divers inclassable
095,02,5,NICOLLE,Jérôme,M.,DIV,Pirate,Parti Pirate
095,02,3,CHIKHANE,Lydie,Mme,DSV,DLF,Debout la France
095,02,2,OUBAIROUK,Brahim,M.,ECO,écol.,divers écologistes
095,02,9,REMY,Nadejda,Mme,RN,RN,Rassemblement national
095,02,15,FRAPPA,Morgane,Mme,ECO,Anim.,Parti animaliste
095,02,8,CASSAN,Éric,M.,DXG,LO,Lutte ouvrière
095,02,12,VUILLETET,Guillaume,M.,ENS,LRM-Ensemble,La République en marche
095,02,13,CHANZY,Philippe,M.,REC,Rec.,Reconquête !
095,02,6,GEOFFROY-MARTIN,Sylvie,Mme,NUP,LFI-Nupes,La France insoumise
095,02,7,DOMBROWSKI,Mireille,Mme,DVG,FGR,Fédération de la gauche républicaine
095,02,10,CAVAIGNAC,Jeson,M.,DXD,ext. d.,divers extrême droite
095,02,11,DRARI,Abdelmadjid,M.,DIV,div.,divers inclassable
095,02,14,BONUCCI,Laura,Mme,DXG,POID,Parti ouvrier indépendant démocratique
095,03,9,NEROZZI-BANFI,Sarah,Mme,LR,LR,Les Républicains
095,03,3,PECQUET,Eric,M.,DSV,Pat.,Les Patriotes
095,03,7,LAURINI,Romana,Mme,RN,RN,Rassemblement national
095,03,6,MUNOZ,Juan,M.,DXG,LO,Lutte ouvrière
095,03,8,RILHAC,Cécile,Mme,ENS,LRM-Ensemble,La République en marche
095,03,2,DAVID,Fabrice,M.,ECO,écol.,divers écologistes
095,03,5,RODAS-PAWLOFF,Véronique,Mme,ECO,Anim.,Parti animaliste
095,03,1,GÉRARD,Pascal,M.,REC,Rec.,Reconquête !
095,03,4,PELEGRIN,Carine,Mme,NUP,GE-Nupes,Génération écologie
095,04,5,BOULLÉ,Patrick,M.,LR,LR,Les Républicains
095,04,8,L'HOMMEDET,Marie-Françoise,Mme,DXG,LO,Lutte ouvrière
095,04,4,BERTHAULT,Grégory,M.,ECO,écol.,divers écologistes
095,04,6,MACÉ,Régis,M.,RN,RN,Rassemblement national
095,04,7,TUCCI,Cindy,Mme,ECO,Anim.,Parti animaliste
095,04,1,GEORJON,Fréderic,M.,REC,Rec.,Reconquête !
095,04,3,MOUTCHOU,Naïma,Mme,ENS,Hor.-Ensemble,Horizons
095,04,9,POUPARD,Alain,M.,DXG,POID,Parti ouvrier indépendant démocratique
095,04,2,LACOUTURE,Karine,Mme,NUP,LFI-Nupes,La France insoumise
095,05,11,SAVRY,Gilles,M.,LR,LR,Les Républicains
095,05,2,LAZAAR,Fiona,Mme,ENS,LRM-Ensemble,La République en marche
095,05,5,VANNIER,Paul,M.,NUP,LFI-Nupes,La France insoumise
095,05,12,TRAORE,Cheickna,M.,DVG,div. g.,Divers gauche
095,05,9,DAUMAS,Fabienne,Mme,RN,RN,Rassemblement national
095,05,10,SAPIN,Mathilde,Mme,ECO,Anim.,Parti animaliste
095,05,8,MARIETTE,Dominique,M.,DXG,LO,Lutte ouvrière
095,05,7,ARBAOUI,Rémy,M.,DIV,div.,divers inclassable
095,05,1,HAROUCH,Schemsdine,M.,DIV,UDMF,Union des démocrates musulmans français
095,05,3,HENRY,Stéphanie,Mme,DXD,Rec.,Reconquête !
095,05,4,KOUYATE,Dienabou,Mme,DVG,MdP,Mouvement des progressistes
095,05,6,LALLAOUI,Mehdi,M.,REG,rég.,régionalistes
095,06,7,FLAMENT,Nicolas,M.,LR,LR,Les Républicains
095,06,2,LASSOUED,Samir,M.,DVG,PS dis.,dissident PS hors accord Nupes
095,06,3,BRUNA,Annika,Mme,RN,RN,Rassemblement national
095,06,6,DEMARQUEZ,Philippe,M.,ECO,Anim.,Parti animaliste
095,06,8,ELIMAS,Nathalie,Mme,DVC,MoDem dis.,dissident MoDem
095,06,1,FERDEL,Anaïs,Mme,REC,Rec.,Reconquête !
095,06,5,REINMANN,Agnès,Mme,DXG,LO,Lutte ouvrière
095,06,4,CATHALA,Gabrielle,Mme,NUP,LFI-Nupes,La France insoumise
095,06,9,FOLEST,Estelle,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
095,07,1,TOPUZOVIC,Andrijana,Mme,LR,LR,Les Républicains
095,07,2,DEMARET,Philippe,M.,DVG,div.,divers inclassable
095,07,6,CHIKHANE,Myriam,Mme,DSV,DLF,Debout la France
095,07,7,ZOUINE,Kamel,M.,ECO,Anim.,Parti animaliste
095,07,3,LE GUEVEL,Olivier,M.,REC,Rec.,Reconquête !
095,07,5,DA SILVA,Dominique,M.,ENS,LRM-Ensemble,La République en marche
095,07,11,SUAREZ,Valérie,Mme,DXG,LO,Lutte ouvrière
095,07,8,SACERDOT,François,M.,ECO,écol.,divers écologistes
095,07,9,MARCEL,Bruno,M.,RN,RN,Rassemblement national
095,07,4,ESKENAZI,Romain,M.,NUP,PS-Nupes,Parti socialiste
095,07,10,COUDERT,Noel,M.,DXG,POID,Parti ouvrier indépendant démocratique
095,08,4,GAJDOS,Rémi,M.,DXG,LO,Lutte ouvrière
095,08,5,CAMARA,Haissata,Mme,DVG,div. g.,Divers gauche
095,08,3,GAUTHERIN,Muriel,Mme,REC,Rec.,Reconquête !
095,08,2,MÉRIENNE,Véronique,Mme,RN,RN,Rassemblement national
095,08,8,PRUDHOMME,Marina,Mme,ECO,Anim.,Parti animaliste
095,08,6,BILONGO,Carlos Martens,M.,NUP,LFI-Nupes,La France insoumise
095,08,11,ANGREVIER,Patrick,M.,UDI,UDI,Union des démocrates et indépendants
095,08,1,AMANI,Zaki,M.,DIV,UDMF,Union des démocrates musulmans français
095,08,10,ZAOUI,Farouk,M.,DVG,div.,divers inclassable
095,08,12,AUGUSTE,Daniel,M.,DVG,div.,divers inclassable
095,08,13,TOOR,Efatt,Mme,DVG,div.,divers inclassable
095,08,7,RAJA,Shaïstah,Mme,DVG,FGR,Fédération de la gauche républicaine
095,08,9,PUPPONI,François,M.,ENS,MoDem-Ensemble,Mouvement démocrate
095,09,5,ARCIERO,Anthony,M.,LR,LR,Les Républicains
095,09,8,SARAGOSA,Sylvain,M.,REC,Rec.,Reconquête !
095,09,10,HAKKOU,Mohammed,M.,DVG,div. g.,Divers gauche
095,09,2,PARK,Zivka,Mme,ENS,LRM-Ensemble,La République en marche
095,09,7,NDALA,Sympson,M.,RDG,PRG,Parti radical de gauche
095,09,11,HANRYON,Danièle,Mme,DXG,LO,Lutte ouvrière
095,09,13,JAOUADI,Nathan,M.,DIV,Pirate,Parti Pirate
095,09,3,LE GALL,Arnaud,M.,NUP,LFI-Nupes,La France insoumise
095,09,4,ITIM,Youcef,M.,ECO,Anim.,Parti animaliste
095,09,9,MARLY,Jean-Baptiste,M.,RN,RN,Rassemblement national
095,09,12,HITACHE,Abdelsalem,M.,DVC,MoDem dis.,dissident MoDem
095,09,6,SLAMANI,Miloud,M.,DIV,UDMF,Union des démocrates musulmans français
095,09,1,LUSSOT,Jean-Marc,M.,DVG,div.,divers inclassable
095,10,2,JOSÉ,Patricia,Mme,LR,LR,Les Républicains
095,10,13,LACHAS,Victorien,M.,ENS,LRM-Ensemble,La République en marche
095,10,10,FIDI,Patricia,Mme,DVC,div. c.,divers centre
095,10,14,GRANVORKA PUISARD,Princesse,Mme,REC,Rec.,Reconquête !
095,10,16,BENSEDDIK,Malek,M.,DVC,div. c.,divers centre
095,10,17,DURAND,Richard,M.,RN,RN,Rassemblement national
095,10,12,SAITOULI,Sanaa,Mme,DVG,div. g.,Divers gauche
095,10,15,MADI,Prabagarane,M.,DVG,div. g.,Divers gauche
095,10,3,RIGOUSTE,Sabine,Mme,DSV,Pat.,Les Patriotes
095,10,9,OLLIVIER,Evelyne,Mme,ECO,Anim.,Parti animaliste
095,10,5,TACHÉ,Aurélien,M.,NUP,div. g.-Nupes,Divers gauche
095,10,7,ZIABAT,Karim,M.,DVG,div. g.,Divers gauche
095,10,1,LOULENDOT,Joseline Sylvie,Mme,RDG,PRG,Parti radical de gauche
095,10,8,FLAUX,Christophe,M.,DXG,LO,Lutte ouvrière
095,10,4,BELLOC,Augustin,M.,DVG,FGR,Fédération de la gauche républicaine
095,10,6,ARRAR,Najet,Mme,DIV,UDMF,Union des démocrates musulmans français
095,10,11,BINET,Matthieu,M.,DXG,POID,Parti ouvrier indépendant démocratique
099,01,1,CARACO,Patrick,M.,LR,LCen.,Les Centristes
099,01,9,LESCURE,Roland,M.,ENS,LRM-Ensemble,La République en marche
099,01,10,OUELHADJ,Alain,M.,REC,Rec.,Reconquête !
099,01,11,BONDRILLE,Franck,M.,DVD,div. d.,divers droite
099,01,12,PARAT-EDOM,Laisely,Mme,RDG,PRG,Parti radical de gauche
099,01,6,ITIER,Emmanuel,M.,DVD,Rés.,Résistons !
099,01,4,ADAM,Jennifer,Mme,RN,RN,Rassemblement national
099,01,8,ROGER,Florence,Mme,NUP,LFI-Nupes,La France insoumise
099,01,7,REGIS,James,M.,DSV,Pat.,Les Patriotes
099,01,2,AMAGLIO-TERISSE,Isabelle,Mme,DVG,FGR,Fédération de la gauche républicaine
099,01,3,MICHON,Gérard,M.,DVD,div. d.,divers droite
099,01,5,RÉMINIAC,Yann,M.,REG,rég.,régionalistes
099,02,4,DUPONT,Bertrand,M.,LR,LR,Les Républicains
099,02,1,RIBEIRO,Salvador,M.,DIV,div.,divers inclassable
099,02,3,COLLARD,Jeoffrey,M.,DIV,div.,divers inclassable
099,02,5,VANIER,Pierre,M.,DIV,Pirate,Parti Pirate
099,02,6,MARIANNE PEPIN,Thérèse,Mme,RDG,PRG,Parti radical de gauche
099,02,8,CAROIT,Eléonore,Mme,ENS,Agir-Ensemble,Agir
099,02,2,SAUSSAY,Vanessa,Mme,DIV,rég.,régionalistes
099,02,7,RODRIGUEZ,Christian,M.,NUP,LFI-Nupes,La France insoumise
099,02,9,LAURENCE,Tim,M.,ECO,écol.,divers écologistes
099,02,11,LEFEBVRE,Léa,Mme,RN,RN,Rassemblement national
099,02,14,THORAILLER,Yves,M.,REC,Rec.,Reconquête !
099,02,12,TRIGALLEAU,Michel,M.,DIV,div.,divers inclassable
099,02,10,BIURRUN,Martin,M.,DVC,div. c.,divers centre
099,02,13,PIAT-GUIBERT,Isabelle,Mme,DVG,FGR,Fédération de la gauche républicaine
099,03,8,GALIAY,Artus,M.,LR,LR,Les Républicains
099,03,4,HOLROYD,Alexandre,M.,ENS,LRM-Ensemble,La République en marche
099,03,5,MINVIELLE,Charlotte,Mme,NUP,EELV-Nupes,Europe Ecologie-Les Verts
099,03,2,HELAILI-CHAPUIS,Laurence,Mme,DVC,div. c.,divers centre
099,03,9,LEPELTIER,Thomas,M.,ECO,Anim.,Parti animaliste
099,03,10,BEGON,Willy,M.,RN,RN,Rassemblement national
099,03,11,ROMBONI,Valérie,Mme,DVG,FGR,Fédération de la gauche républicaine
099,03,3,BAILLY,Coralie,Mme,RDG,PRG,Parti radical de gauche
099,03,6,DARRIEUS,Margaux,Mme,REC,Rec.,Reconquête !
099,03,1,LAMARRE,Assamahou,Mme,DIV,div.,divers inclassable
099,03,7,CAZEIN,Aude,Mme,DIV,div.,divers inclassable
099,04,2,MACHICOTE,Genevieve,Mme,LR,LR,Les Républicains
099,04,10,ANGLADE,Pieyre-Alexandre,M.,ENS,LRM-Ensemble,La République en marche
099,04,6,DEVERCHERE,Cédric,M.,DIV,div.,divers inclassable
099,04,7,COUTARD,Catherine,Mme,DVG,FGR,Fédération de la gauche républicaine
099,04,9,GIRARD,Anne-Catherine,Mme,REC,Rec.,Reconquête !
099,04,8,MABASI,Marie-Josée,Mme,DVC,div. c.,divers centre
099,04,1,CUIGNET,Emmanuelle,Mme,RN,RN,Rassemblement national
099,04,5,GONDARD,Cécilia,Mme,NUP,PS-Nupes,Parti socialiste
099,04,3,THEVENOT,Valentin,M.,DIV,Anim.,Parti animaliste
099,04,4,CRONEL,Gaëlle,Mme,DIV,Pirate,Parti Pirate
099,05,2,GOATER,Laurent,M.,LR,LR,Les Républicains
099,05,3,RIDELLE,Marc,M.,DSV,Pat.,Les Patriotes
099,05,7,BIES,Serge,M.,RN,RN,Rassemblement national
099,05,10,SANCHEZ PEREZ,José,M.,ECO,écol.,divers écologistes
099,05,12,VOJETTA,Stéphane,M.,DVC,LRM dis.,dissident La République en marche
099,05,4,DE SOUSA TEIXEIRA,Maria Isabel,Mme,DVG,FGR,Fédération de la gauche républicaine
099,05,9,LE BERRE,Renaud,M.,NUP,EELV-Nupes,Europe Ecologie-Les Verts
099,05,6,VALLS,Manuel,M.,ENS,LRM-Ensemble,La République en marche
099,05,11,CHAMOUX,Nicolas,M.,REC,Rec.,Reconquête !
099,05,1,BEHAR,Claire,Mme,DIV,div.,divers inclassable
099,05,5,FONTAINE,Robin,M.,DIV,div.,divers inclassable
099,05,8,ERASO,Garbiñe,Mme,REG,Ab.,Abertzale
099,06,8,MAZLOUM-MARTIN,Régine,Mme,LR,LR,Les Républicains
099,06,5,GROSSO,Guillaume,M.,DVG,PRG,Parti radical de gauche
099,06,6,MANGIN,Magali,Mme,NUP,LFI-Nupes,La France insoumise
099,06,11,DUMARTY,Jérôme,M.,DIV,Anim.,Parti animaliste
099,06,1,RUSAIL,Chantal,Mme,RN,RN,Rassemblement national
099,06,7,TISSOT,Philippe,M.,REC,Rec.,Reconquête !
099,06,13,FERRACCI,Marc,M.,ENS,LRM-Ensemble,La République en marche
099,06,9,CORBRAN,Roxane,Mme,DVC,div. c.,divers centre
099,06,12,CLAVEL,Jean-Philippe,M.,DIV,div.,divers inclassable
099,06,3,PRIAROLLO,Ernest,M.,DVD,div. d.,divers droite
099,06,4,SELLÈS LEFRANC,Michèle,Mme,DVG,FGR,Fédération de la gauche républicaine
099,06,10,MENGUE,Danielle,Mme,DVD,MdR,Mouvement de la ruralité
099,06,14,SON-FORGET,Joachim,M.,DVD,Rec.,Reconquête !
099,06,15,DORTHE,Arnaud,M.,REG,rég.,régionalistes
099,06,2,BERNARD,Olivier,M.,DIV,div.,divers inclassable
099,07,4,DESWEL,Philippe,M.,LR,LR,Les Républicains
099,07,7,CHEDIAC,Sophie,Mme,DVG,FGR,Fédération de la gauche républicaine
099,07,2,PETIT,Frédéric,M.,ENS,MoDem-Ensemble,Mouvement démocrate
099,07,8,SEGAL,Jérôme,M.,ECO,Anim.,Parti animaliste
099,07,12,RHARMAOUI-CLAQUIN,Asma,Mme,NUP,LFI-Nupes,La France insoumise
099,07,1,DROUET,Félix,M.,DIV,Pirate,Parti Pirate
099,07,5,LOOBUYCK,Sophie,Mme,REC,Rec.,Reconquête !
099,07,14,LA ROQUE,Alexandre,M.,DIV,Pat.,Les Patriotes
099,07,3,DUMAS,Mathilde,Mme,RN,RN,Rassemblement national
099,07,9,GEITER,Bernard,M.,DVC,div. c.,divers centre
099,07,11,BOTEVA-MALO,Tatiana,Mme,ECO,écol.,divers écologistes
099,07,15,DENEUVE,Thierry,M.,ECO,écol.,divers écologistes
099,07,13,FONCK,Lucas,M.,DVD,div. d.,divers droite
099,07,16,LE MOIGNE,Vassili,M.,DVD,div. d.,divers droite
099,07,10,PATTON,Guy,M.,REG,rég.,régionalistes
099,07,6,CHARTRAIN,Valérie,Mme,DIV,div.,divers inclassable
099,08,8,HABIB,Meyer,M.,UDI,UDI,Union des démocrates et indépendants
099,08,2,SIKSIK,Serge,M.,REC,Rec.,Reconquête !
099,08,4,COLLET,Florence,Mme,DIV,div.,divers inclassable
099,08,5,ABISROR - DE LIEME,Deborah,Mme,ENS,LRM-Ensemble,La République en marche
099,08,13,RIVOLET,Isabelle,Mme,NUP,LFI-Nupes,La France insoumise
099,08,6,PICOD,Florian,M.,DVG,div. g.,Divers gauche
099,08,9,SERBAT,Margaux,Mme,RDG,PRG,Parti radical de gauche
099,08,10,GARSON,José,M.,DVC,div. c.,divers centre
099,08,11,CARBONNE,Marie-Françoise,Mme,RN,RN,Rassemblement national
099,08,12,TOUITOU,Rachel,Mme,ECO,Anim.,Parti animaliste
099,08,1,HETZ,Léa Agathe,Mme,DIV,div.,divers inclassable
099,08,3,EZABADI,Milad Nathanaël,M.,DIV,div.,divers inclassable
099,08,7,LEHMANN,Hélène,Mme,DIV,FGR,Fédération de la gauche républicaine
099,09,17,M'FADDEL,Naïma,Mme,LR,LR,Les Républicains
099,09,11,FONTANIVE,Jean-Claude,M.,DIV,div. c.,divers centre
099,09,14,BA,Oumar,M.,DVC,div. c.,divers centre
099,09,7,EL GUERRAB,M'Jid,M.,DVC,div. c.,divers centre
099,09,9,AMIOT,Nathalie,Mme,REC,Rec.,Reconquête !
099,09,21,MARTINEZ,Jean-Claude,M.,DXD,ext. d.,divers extrême droite
099,09,20,MARCHES-OUZITANE,Emilie,Mme,DVG,FGR,Fédération de la gauche républicaine
099,09,19,BEN M'BAREK,Hassan,M.,DIV,div.,divers inclassable
099,09,13,BENDEDDOUCHE,Nacim,M.,DVG,div. g.,Divers gauche
099,09,16,PERIMONY,Sébastien,M.,DVG,div. g.,Divers gauche
099,09,6,SAGNA SOW,Fatou,Mme,DVC,div. c.,divers centre
099,09,15,HERBAL,Samira,Mme,DVC,div. c.,divers centre
099,09,18,KAAOUT,Rachida,Mme,DVC,div. c.,divers centre
099,09,22,REDDAD,Mehdi,M.,DVC,div. c.,divers centre
099,09,3,BEN CHEÏKH,Karim,M.,NUP,Gen.-Nupes,Génération.s
099,09,4,BRUNI,Thiaba,Mme,DVG,div. g.,Divers gauche
